"Date","Aluminum","Arsenic","Bromine","Calcium","Chlorine","Chromium","Copper","Elemental Carbon","Elemental carbon I","Elemental carbon II","Elemental carbon III","Iron","Lead","Magnesium","Manganese","Nickel","Nitrate","Nitrite","Organic carbon","Organic carbon I","Organic carbon II","Organic carbon III","Organic carbon IV","Phosphorus","Potassium","Pyrolyzed organic carbon","Rubidium","Selenium","Silicon","Sodium","Strontium","Sulfate","Sulfur","Titanium","Vanadium","Zinc","Zirconium","PM25"
"06/27/2021",NA,NA,NA,NA,NA,NA,NA,0.74379,0.86096,0.11355,0,NA,NA,NA,NA,NA,0.28162,0.02402,6.68092,1.15047,2.38628,1.97917,0.93428,NA,NA,0.23071,NA,NA,NA,NA,NA,0.50803,NA,NA,NA,NA,NA,NA
"06/30/2021",0.01138,0,0.00229,0.01696,0.00086,6e-05,0.00083,0.24052,0.38998,0.06093,0,0.02925,0.00091,0.01089,0.00072,1e-05,0.12443,0.00619,1.87936,0.07433,0.49066,0.84638,0.2576,0.00028,0.01295,0.21038,NA,0.00023,0.04104,0.12749,0.00023,0.55159,0.23725,0.0018,0,0.0022,0.00074,5.3207
"07/03/2021",0.02089,0,0.00312,0.0418,0.00286,0.00019,0.00312,0.61206,0.64108,0.08686,0,0.04686,0.00132,0.04783,0.0013,0.00031,0.7434,0.00673,2.29829,0.13579,0.74905,0.87725,0.42031,0.00051,0.0737,0.11588,3e-05,3e-04,0.05672,0.35653,0.00167,0.8555,0.38298,0.0033,0.00098,0.00451,0.00064,6.86845
"07/06/2021",0.03442,0,0.00299,0.0476,0.00249,0.00094,0.00627,0.76707,0.69688,0.0702,0,0.07335,0.00273,0.04725,0.00406,0.00177,0.95375,0.01035,1.7119,0.05382,0.58614,0.66508,0.40686,0.00111,0.19058,0,8e-05,0.00045,0.07123,0.22604,0.00349,1.01274,0.4194,0.00494,0.0046,0.01357,0.00058,6.32725
"07/09/2021",0.02944,0,0.00293,0.0431,0.00095,0.00154,0.00283,0.54944,0.65417,0.05639,0,0.07703,0.00167,0.02242,0.00322,0.00226,0.3147,0.00235,1.46672,0.03968,0.43253,0.5306,0.3028,0.00199,0.02539,0.16112,NA,0.00022,0.07791,0.07242,0.00061,0.66513,0.28938,0.00638,0.00485,0.0069,0.00179,4.74488
"07/12/2021",0.0241,0,0.0019,0.04163,0.00262,0.00047,0.00252,0.73409,0.77266,0.04558,0,0.07149,0.00168,0.02939,0.00227,0.00032,0.53237,0.00313,1.26531,0.04155,0.26811,0.58813,0.28337,0.00053,0.02267,0.08415,9e-05,1e-04,0.06641,0.28801,0.00055,0.61287,0.26817,0.00331,0.00018,0.00805,0.00195,4.5463
"07/15/2021",0.01904,0,0.00132,0.02733,0.00117,0.00026,0.00395,0.33802,0.27926,0.05876,0,0.04304,0.00087,0.02126,0.00068,8e-05,0.4085,0.00189,0.62497,0.07086,0.18953,0.19835,0.16623,1e-05,0.0241,0,0.00014,0.00023,0.04242,0.23814,0.00028,1.01492,0.39034,0.00291,3e-05,0.00773,0.00031,3.85293
"07/18/2021",0.00905,0,0.00091,0.01369,0.00189,0.00013,0.00126,0.23497,0.29634,0.04497,0,0.02075,0.00072,0.01854,0.00018,1e-04,0.32637,0.00101,0.79541,0.0134,0.1737,0.3329,0.16908,1e-05,0.01937,0.10633,NA,NA,0.01992,0.18319,0.00042,0.44094,0.19635,0.00146,0.00047,0.00191,0.00133,2.66498
"07/21/2021",0.01967,0,0.00097,0.02106,0.00094,0.0017,0.00383,0.24297,0.28639,0.04701,0,0.05345,9e-04,0.01541,0.00154,0.00155,0.32647,0.00165,0.63925,NA,0.14196,0.24033,0.16687,5e-04,0.01647,0.09043,NA,0.00017,0.04362,0.12085,3e-04,0.6068,0.23819,0.00283,0.00046,0.00537,0.00057,2.9207
"07/24/2021",0.00981,0,0.00071,0.01028,0.00064,8e-05,0.00091,0.21033,0.23305,0.03019,0,0.02107,0.00066,0.00422,0.00049,0.00024,0.11682,0.00238,0.58448,0.00056,0.14483,0.25363,0.13254,1e-05,0.01355,0.05291,3e-05,7e-05,0.02287,0.04383,2e-04,0.31491,0.13608,0.00131,5e-04,0.00155,0.00068,1.97874
"07/27/2021",0.01694,0,6e-04,0.01996,0.00107,0.00093,0.00178,0.341,0.3125,0.0285,0,0.04691,0.00059,0.0038,0.00081,0.00079,0.14213,0.00254,1.0252,0.06064,0.26995,0.45263,0.24197,0.00027,0.01402,0,1e-05,9e-05,0.04079,0.07671,0.00015,0.2661,0.10898,0.00269,0.00016,0.00253,0.00072,2.97682
"07/30/2021",0.0369,0,0.00238,0.04004,0.00221,0.00115,0.00322,0.69708,0.64996,0.13152,0,0.09832,0.00074,0.01731,0.00181,0.00102,0.28199,0.00425,1.77243,0.06198,0.57833,0.69528,0.35244,0.00077,0.02247,0.0844,NA,0.00015,0.09682,0.11497,0.00046,0.48206,0.19186,0.00508,0.00061,0.00372,0.0017,5.60392
"08/02/2021",0.02281,0,0.00242,0.04557,0.00647,0.00147,0.0026,0.58288,0.60184,0.03262,0,0.07811,0.00182,0.0542,0.0075,0.00133,0.91883,0.00096,1.74223,0.0379,0.48919,0.75573,0.40783,2e-05,0.03926,0.05158,NA,0.00043,0.06384,0.43707,0.00059,0.87038,0.36605,0.0033,0.00089,0.008,6e-05,6.73372
"08/05/2021",0.02636,0,0.00076,0.03675,0.00178,0.00128,0.00607,0.46707,0.44376,0.02331,0,0.09172,0.00127,0.00805,0.00647,0.00069,0.29149,0.00041,0.983,0.0117,0.34043,0.39092,0.23994,0.00038,0.01903,0,NA,0.00041,0.08219,0.10485,3e-04,0.30985,0.12986,0.00474,9e-05,0.00632,0.00104,3.22138
"08/08/2021",0.0041,0,0.001,0.02429,0.03842,0.00027,0.00374,0.09883,0.15628,0.00836,0,0.01046,0.00135,0.04446,0.00028,6e-05,0.32841,NA,0.56888,0.03831,0.11133,0.24426,0.10917,1e-05,0.02192,0.06581,0.00011,0.00069,0.00989,0.37091,0.00056,0.79714,0.32015,0.00071,3e-05,0.00156,0.00011,3.01215
"08/11/2021",0.02204,0,0.0017,0.02965,0.00138,0.00057,0.00337,0.45338,0.48969,0.03087,0,0.06985,0.00102,0.02145,0.00111,0.00039,0.25284,0.01271,1.26377,0.08258,0.38885,0.5117,0.21345,0.00085,0.01461,0.06719,NA,3e-05,0.05645,0.07942,0.00037,0.4589,0.19424,0.00377,0.00029,0.00323,9e-04,3.83839
"08/14/2021",0.02096,0,0.003,0.03339,0.00349,0.00031,0.01335,0.66873,0.6095,0.05923,0,0.06465,0.00124,0.05424,0.001,0.00012,0.61704,0.00162,3.01534,0.20672,0.7789,1.31802,0.71169,0.00084,0.10262,0,NA,0.00032,0.06393,0.30765,0.00284,0.93438,0.34838,0.00795,0.00051,0.00876,0.00087,8.90409
"08/17/2021",0.0111,0,0.00154,0.02441,0.00286,0.00011,0.00663,0.26215,0.235,0.02715,0,0.03321,0.00083,0.04889,0.00172,0.00013,0.44777,NA,1.00787,0.05075,0.17584,0.43458,0.34669,0.00066,0.02432,0,2e-05,0.00021,0.02328,0.31422,0.00019,0.76159,0.30081,0.00168,1e-05,0.00399,3e-04,3.9866
"08/20/2021",0.00809,0,0.00082,0.02562,0.02395,0.00022,0.00244,0.10097,0.14344,0.02837,0,0.02168,0.00143,0.02859,0.00074,2e-05,0.1668,0.01119,0.37752,0.02228,0.08128,0.11978,0.08334,2e-05,0.0133,0.07084,NA,0.00029,0.0192,0.24053,0.00024,0.70315,0.31264,0.0021,2e-05,0.0033,NA,2.29321
"08/23/2021",0.01169,0,0.00272,0.02798,0.00348,0.00021,0.00151,0.41696,0.61687,0.08966,0,0.03674,0.00082,0.05365,0.00127,6e-05,0.63407,0.03179,1.47836,0.065,0.30087,0.5075,0.31542,2e-05,0.03859,0.28958,0.00013,0.00026,0.03052,0.36678,0.00029,1.17654,0.45887,0.00207,7e-05,0.00462,NA,6.01141
"08/26/2021",0.0081,0,0.00095,0.01721,0.00053,0.00038,0.00403,0.21704,0.33948,0.07499,0,0.03181,0.00087,0.00786,5e-04,0.00018,0.14315,0.00026,0.67615,NA,0.07415,0.23154,0.1735,0.00667,0.01711,0.19743,NA,0.00024,0.03343,0.09758,0.00013,0.69748,0.27968,0.00172,0.00012,0.00669,9e-04,3.09137
"08/29/2021",0.00482,0.00013,0.00138,0.01198,0.00078,8e-05,0.00109,0.26555,0.38399,0.05134,0,0.02294,0.00077,0.00427,0.00039,0.00021,0.41725,0.00126,0.81547,0.05059,0.21549,0.2415,0.13811,0.00291,0.0153,0.16978,NA,0.00016,0.01999,0.12731,0.00012,0.58519,0.25723,0.00137,4e-04,0.00096,0.00137,3.18083
"09/01/2021",0.01534,0,0.00171,0.02065,0.00167,0.00046,0.00357,0.33872,0.39668,0.05064,0,0.0419,4e-04,0.02447,0.0014,0.00033,0.50229,0.00024,0.8482,0.01479,0.19821,0.36925,0.15735,6e-04,0.01898,0.10861,NA,NA,0.03614,0.2005,0.00048,0.5792,0.24666,0.00221,0.00016,0.00362,0.00072,3.58726
"09/04/2021",0.0309,0.00014,0.00247,0.02887,0.00175,0.00034,0.00282,0.63466,0.62874,0.03179,0,0.06301,0.00225,0.01672,0.00116,0.00024,0.22514,0.00311,1.63245,0.14595,0.41081,0.7414,0.30843,0.00199,0.03667,0.02587,NA,0.00029,0.07848,0.0736,0.00059,0.42526,0.19151,0.00436,0.00042,0.00593,0.00012,5.48558
"09/07/2021",0.02356,0,0.00201,0.02963,0.0019,0.00106,0.00355,0.43808,0.57585,0.04759,0,0.06479,0.00122,0.01896,0.00128,0.00051,0.50252,0.0041,1.27825,0.06562,0.33338,0.40243,0.29145,0.00088,0.01999,0.18536,3e-05,0.00025,0.06369,0.17494,0.00062,1.09119,0.41695,0.00337,0.00016,0.00321,0.00124,5.23759
"09/10/2021",0.01201,1e-05,0.00033,0.01586,0.00144,0.00098,0.00149,0.18727,0.1059,0.13024,0,0.03881,0.00091,0.0069,0.00068,0.00027,0.09325,NA,0.38725,NA,0.10605,0.1083,0.12414,1e-05,0.01876,0.04888,NA,0.00018,0.0295,0.07782,0.00036,0.36761,0.13765,0.00293,0,0.00722,0.00106,1.55657
"09/13/2021",0.00586,0,0.00094,0.02011,0.00163,0.00015,0.00151,0.21792,0.27204,0.04311,0,0.0276,0.00061,0.03414,0.00074,0.00011,0.52386,NA,0.59277,0.02391,0.1596,0.21362,0.09841,0.00021,0.01675,0.09723,5e-05,2e-05,0.01814,0.25018,0.00036,0.72795,0.31324,0.00193,0.00014,0.00212,0.00109,3.1603
"09/16/2021",0.01531,0,0.00159,0.03757,0.07192,0.00135,0.01051,0.50457,0.49032,0.01425,0,0.07456,0.00166,0.05122,0.00454,0.00134,0.86804,NA,1.0173,0.08208,0.28978,0.40179,0.24365,0.00064,0.02755,0,NA,0.00023,0.03733,0.44069,0.00071,0.52495,0.2155,0.00292,0.00026,0.00474,0.00231,4.91654
"09/19/2021",0.00257,0,0.00049,0.01849,0.17901,0.00028,0.00397,0.14112,0.20133,0.01736,0,0.01402,0.00055,0.03116,3e-04,4e-05,0.22591,0.02551,0.70615,0.01586,0.15193,0.26262,0.19817,0.00087,0.01899,0.07757,0.00013,0.00016,0.0055,0.27773,0.00033,0.43964,0.1788,0.00063,1e-05,0.00134,NA,2.40417
"09/22/2021",0.02105,0.00043,0.00236,0.02808,0.00323,0.00152,0.00362,0.64559,0.58257,0.06302,0,0.09563,0.00149,0.02031,0.01628,0.0013,0.72739,0.00998,1.78172,0.09482,0.47737,0.7208,0.48874,0.00186,0.03899,0,NA,0.00033,0.04597,0.1391,0.00048,0.71316,0.27661,0.00465,0.00026,0.01151,0.00106,5.70828
"09/25/2021",0.02011,0.00075,0.00308,0.02871,0.00533,0.00059,0.00682,0.77136,0.73071,0.04065,0,0.07124,0.00364,0.02878,0.00175,0.00053,0.92802,0.00957,2.23589,0.21928,0.56233,0.75433,0.69995,0.00145,0.04795,0,NA,0.00026,0.04825,0.15848,0.00052,0.86453,0.34738,0.00347,0.00058,0.01043,0.00038,7.3339
"09/28/2021",0.00452,0,0.00103,0.02245,0.49739,0.00033,0.00125,0.1747,0.17271,0.01603,0,0.0367,0.00053,0.055,0.00101,0.00032,0.21076,NA,0.51413,0.02829,0.13366,0.1703,0.16784,0.0011,0.02504,0.01404,NA,2e-05,0.0103,0.38196,0.00051,0.3203,0.11561,0.00141,0,0.00475,NA,2.88351
"10/01/2021",0.00932,0,0.00161,0.03192,0.32249,0.00044,0.0055,0.41169,0.4173,NA,0,0.04935,0.0021,0.0651,0.00097,0.00034,0.74801,0.00488,1.10699,0.0301,0.24971,0.52991,0.29727,0.00043,0.05582,0,NA,2e-05,0.02221,0.42945,0.00138,0.46852,0.1808,0.00232,0,0.0045,0.00113,5.15183
"10/04/2021",0.00912,0,0.00166,0.02878,0.03081,0.00067,0.00267,0.43472,0.43118,0.00354,0,0.0643,0.00112,0.04944,0.00231,0.00042,1.04267,0.00185,1.41036,0.08414,0.39329,0.58611,0.34681,0.00065,0.03309,0,0.00012,4e-05,0.02454,0.31088,0.00075,0.3922,0.15038,0.00279,3e-05,0.0044,0.00269,5.42754
"10/07/2021",0.00544,0,0.0015,0.00903,0.00231,0.00027,0.0036,0.42572,0.51293,0.06002,0,0.03203,NA,0.00255,0.00103,0.00017,0.59704,0.0041,1.28448,0.0112,0.20666,0.57211,0.34728,0.00066,0.03057,0.14723,NA,NA,0.01075,0.03604,NA,0.22937,0.09027,0.00174,5e-05,0.00351,0.00035,3.5817
"10/10/2021",0.00274,0,0.001,0.01811,0.22588,0.00011,0.00077,0.15451,0.19052,NA,0,0.01186,0.00046,0.03569,0.00034,6e-05,0.32941,0.00147,0.62782,0.02961,0.09781,0.26963,0.19502,2e-05,0.02694,0.03576,1e-04,7e-05,0.00733,0.29129,0.00021,0.33069,0.10947,0.00108,0,0.00205,9e-05,2.82439
"10/13/2021",0.01,0,0.00292,0.02482,0.01034,0.00056,0.00802,0.49209,0.474,0.01809,0,0.06924,0.00137,0.02214,0.002,0.00023,0.85041,0.00177,1.88769,0.09883,0.41402,0.82978,0.54507,0.00166,0.05287,0,NA,NA,0.02435,0.17733,0.00036,0.33922,0.13153,0.0037,0,0.01272,0.00071,5.68077
"10/16/2021",0.03532,1e-04,0.00263,0.03418,0.01288,0.00011,0.00125,0.36886,0.43727,0.05558,0,0.0426,0.00089,0.0347,0.00076,8e-05,0.33935,0.00273,1.51193,NA,0.32281,0.63976,0.42874,0.00069,0.05761,0.12399,NA,5e-05,0.08638,0.22187,0.00043,0.51755,0.18199,0.0034,4e-05,0.00431,0.00056,4.751
"10/19/2021",0.02253,0.00023,0.00218,0.03432,0.00333,0.00061,0.00716,0.87825,0.78289,0.09536,0,0.08972,0.0029,0.0107,0.00467,0.00028,0.98658,0.00808,1.80022,0.03989,0.44631,0.79668,0.51735,0.00182,0.04708,0,NA,0.00047,0.06404,0.05189,0.00048,0.37056,0.13574,0.00477,0.00011,0.00823,NA,5.50949
"10/22/2021",0.00538,0.00011,0.00103,0.01681,0.05935,5e-04,0.00241,0.44418,0.46644,0.04483,0,0.05463,0.00037,0.02246,0.00094,0.00025,0.37186,0.00337,1.5375,0.10151,0.3095,0.60842,0.45098,0.00173,0.03878,0.06709,NA,NA,0.01458,0.15058,0.00052,0.2192,0.07901,0.00223,0,0.00593,9e-04,4.09689
"10/25/2021",0.00286,0,0.00071,0.0146,0.26161,6e-05,0.00278,0.20726,0.27908,0.02805,0,0.01515,6e-05,0.02067,0.00025,NA,0.07419,0.00078,0.59747,0.01697,0.11255,0.22977,0.13829,0.00036,0.01966,0.09987,0.00013,6e-05,0.00815,0.20189,0.00025,0.11088,0.03227,0.00085,0,0.00146,NA,2.04137
"10/28/2021",0.00267,0,0.00044,0.01044,0.00143,0.00031,0.00124,0.16205,0.21866,0.0199,0,0.03117,0.00099,0.00223,0.00094,0.00014,0.11004,0.02112,0.57189,0.03927,0.13925,0.23284,0.08402,0.00051,0.01345,0.07651,8e-05,1e-04,0.00735,0.00275,0.00015,0.06704,0.0277,0.00091,0,0.00916,NA,1.2584
"10/31/2021",0.01115,0.00094,0.00142,0.01258,0.00367,0.00035,0.0049,1.13972,1.07229,0.16995,0,0.05029,0.002,NA,0.00104,7e-05,0.27713,0.01489,2.92807,0.32792,0.76423,1.12877,0.60463,0.00091,0.07372,0.10252,9e-05,1e-05,0.02555,0.02505,0.00047,0.258,0.10311,0.00342,0.00012,0.00863,0.00146,6.84798
"11/03/2021",0.01284,0.00014,0.00154,0.03935,0.00337,0.00102,0.00523,0.88805,0.8025,0.08555,0,0.1104,0.00086,0.00226,0.01539,0.00091,0.30911,0.02068,1.74575,0.0415,0.52702,0.75796,0.41926,0.00199,0.03859,0,NA,0.00036,0.03812,0.02058,0.00021,0.1895,0.07642,0.00437,0,0.0144,0.002,4.7426
"11/06/2021",0.0012,0,5e-04,0.00752,0.03514,6e-05,0.00522,0.15668,0.21038,0.0278,0,0.01016,0.00033,0.00443,0.00041,0.00019,0.05617,0.01504,0.50765,0.00716,0.11664,0.19875,0.10361,0.00022,0.01305,0.0815,NA,NA,0.00587,0.06403,0.00015,0.09499,0.03462,0.00064,0,0.00119,0.00013,1.32835
"11/09/2021",0.01225,0,0.00199,0.02446,0.54815,0.00095,0.001,0.14311,0.17823,0.06169,0,0.03167,0.00145,0.03794,0.00065,0.00078,0.0961,0.00319,0.49214,0.00951,0.09706,0.15788,0.13087,1e-05,0.02569,0.09682,0.00021,3e-04,0.03699,0.37378,0.00034,0.25667,0.08942,0.00196,0,0.0043,0.00098,2.86081
"11/12/2021",0.00281,5e-05,0.00139,0.02232,0.05799,0.00108,0.00793,0.31265,0.3274,0.06555,0,0.03892,0.00128,0.01352,0.00091,0.00015,0.17727,0.00417,0.7435,0.03689,0.19055,0.27551,0.16025,0.00079,0.02127,0.0803,NA,0.00063,0.01509,0.12969,0.00086,0.19497,0.06643,0.006,0,0.00513,NA,2.27793
"11/15/2021",0.00358,0,0.00073,0.01609,0.31302,0.00031,0.00087,0.12474,0.12996,0.03757,0,0.01634,0.00209,0.03047,0.00051,3e-05,0.044,0.00889,0.41958,0.02331,0.10182,0.14541,0.10625,0.00078,0.01418,0.04279,0,0.00039,0.01365,0.26612,0.00036,0.16265,0.06234,0.0026,0,0.00225,1e-04,1.54227
"11/18/2021",0.01269,0,0.00158,0.02744,0.0044,0.00206,0.00891,0.97869,0.88003,0.09865,0,0.10172,0.00123,0.01116,0.00534,0.00118,0.46068,0.00664,1.92266,0.03481,0.55941,0.83465,0.49378,0.00173,0.03827,0,0.00011,9e-05,0.03708,0.01975,0.00031,0.14168,0.05991,0.00409,2e-05,0.00988,0.00172,5.31232
"11/21/2021",0.02213,0.00066,0.0187,0.02357,0.00852,0.00101,0.00791,1.3414,1.28683,0.05457,0,0.10039,0.00403,0.00866,0.00238,0.00048,1.54429,0.00566,3.31208,0.50056,0.89096,1.0697,0.85086,0.00146,0.04902,0,NA,4e-04,0.03204,0.04117,0.00085,0.646,0.10956,0.00471,0,0.01774,0.00177,7.4111
"11/24/2021",0.01075,0.00012,0.00191,0.02466,0.06624,0.00049,0.0319,0.59712,0.58156,0.01555,0,0.07543,0.00249,0.02305,0.00143,0.00031,0.47073,0.00885,1.6992,0.0751,0.40305,0.68744,0.53362,0.00067,0.04184,0,NA,NA,0.03327,0.17102,0.00042,0.20158,0.07695,0.00409,0,0.00898,0.00192,4.90622
"11/27/2021",0.00247,0.00018,0.00079,0.00948,0.00326,2e-04,0.00177,0.57321,0.58913,0.10252,0.00116,0.02845,0.00144,0.00167,0.00031,6e-05,0.82497,0.02054,1.40817,0.08469,0.33739,0.52313,0.34336,0.00097,0.03385,0.11959,NA,1e-05,0.00916,0.03391,0.00016,0.10924,0.04929,0.00205,1e-05,0.00551,NA,3.83177
"11/30/2021",0.00227,0,0.00059,0.0086,0.02256,0.00096,0.00135,0.25823,0.26479,0.05196,0,0.04154,0.00045,0.01234,0.00087,0.00029,0.27243,0.01068,0.6232,0.03449,0.15202,0.27809,0.10008,0.00061,0.01492,0.05852,NA,0.00012,0.01012,0.07509,0.00071,0.14905,0.05697,0.00484,0.00021,0.00716,3e-05,1.94539
"12/03/2021",0.01083,0,0.00151,0.02396,0.01427,0.00021,0.0019,0.36889,0.349,0.0199,0,0.03604,0.00118,0.02889,0.00112,0.00012,0.97264,0.0083,1.3234,0.11289,0.23414,0.58897,0.38739,0.00137,0.03492,0,0.00018,0,0.02393,0.22553,0.00052,0.23739,0.09031,0.00205,6e-05,0.00426,0.00018,5.18998
"12/06/2021",0.0054,0,0.00141,0.00827,0.00323,2e-04,0.0047,0.69051,0.72581,0.11943,0,0.03013,0.00152,NA,0.00043,2e-04,0.77846,0.00429,1.31585,0.10385,0.319,0.47958,0.2587,8e-04,0.03181,0.15473,NA,6e-05,0.01994,0.01182,0.00018,0.218,0.08733,0.00153,2e-05,0.0067,7e-04,4.37983
"12/09/2021",0.00445,0,0.00131,0.01616,0.11081,0.00042,0.00187,0.32242,0.37811,0.05797,0,0.04902,0.00153,0.01682,0.00365,0.00011,0.26215,NA,0.86149,0.04846,0.18083,0.30723,0.21131,0.00103,0.02754,0.11365,1e-04,2e-05,0.01641,0.17875,0.00046,0.18639,0.06419,0.00638,0,0.00701,NA,2.8191
"12/12/2021",0.0013,0,0.00055,0.009,0.14948,0.00016,0.0026,0.22176,0.24016,0.03614,0,0.00975,0.00041,0.01893,0.00039,NA,0.12554,NA,0.67418,NA,0.10798,0.28094,0.24552,0.00037,0.01792,0.05454,0,0.00011,0.0034,0.11318,0.00013,0.08972,0.02819,0.00051,0,0.00169,3e-04,1.97969
"12/15/2021",0.00241,0,0.00062,0.00423,0.00096,7e-05,0.00079,0.19823,0.24176,0.03149,0,0.01373,0.00022,0.00226,0.00035,0.00024,0.08833,0.00022,0.54381,0.00772,0.10857,0.24767,0.10482,0.00014,0.01178,0.07502,6e-05,0.00011,0.00634,0.00736,NA,0.05524,0.02311,0.00069,0,0.00242,0.00075,1.20591
"12/18/2021",0.00239,0,0.00502,0.00767,0.06105,NA,0.00317,0.38936,0.44628,0.02102,0,0.01072,0.00088,0.0037,2e-05,0.00014,0.12116,NA,0.61541,0.03861,0.13184,0.19414,0.17288,0.00054,0.0174,0.07794,NA,NA,0.00669,0.05733,7e-05,0.0959,0.03501,7e-04,0,0.01066,NA,2.06368
"12/21/2021",0.00582,4e-05,0.00137,0.01327,0.00536,0.00016,0.00259,0.76464,0.9105,0.11152,0.00036,0.05048,0.00158,0.00187,0.00132,0.00028,1.50626,0.00614,1.75404,0.12923,0.36166,0.65681,0.34861,0.00168,0.04085,0.25773,4e-05,4e-05,0.02682,0.04107,0.00034,0.37694,0.12956,0.00262,0,0.00734,9e-05,6.39282
"12/24/2021",0.00238,0,0.00064,0.00838,0.09458,0.00016,0.0028,0.21503,0.20674,0.03639,0,0.01018,0.00014,0.01644,8e-05,NA,0.10375,0.00304,0.56813,0.0327,0.11216,0.22889,0.16629,1e-05,0.01404,0.0281,NA,8e-05,0.00458,0.11787,NA,0.12421,0.04614,0.00078,9e-05,0.0011,0.00035,1.76229
"12/27/2021",0.00495,0,0.00171,0.01475,0.01649,9e-05,0.00052,NA,NA,NA,NA,0.01166,0.00086,0.029,0.00026,2e-05,NA,NA,NA,NA,NA,NA,NA,0.00048,0.02958,NA,NA,0.00012,0.0137,0.22263,4e-04,NA,0.10859,0.00056,0,0.00397,0.00032,4.62404
"12/30/2021",0.0014,0,0.00049,0.00947,0.00138,0.00011,0.00228,NA,NA,NA,NA,0.01186,0.00074,0.00439,0.00054,9e-05,NA,NA,NA,NA,NA,NA,NA,0.00031,0.01889,NA,0.00031,0.00038,0.0076,0.0703,0.00027,NA,0.06481,0.00049,2e-05,0.00281,0.00148,2.21371
"01/02/2022",0.00305,0,0.00069,0.00786,0.00308,0.00015,0.00158,0.49787,0.51406,0.07782,0,0.01836,0.00126,0.00133,0.00038,6e-05,0.34435,0.00122,1.19454,0.00113,0.23852,0.55187,0.30899,0.00047,0.03638,0.09402,NA,0.00016,0.0093,0.04894,0.00029,0.11714,0.04666,0.00122,0,0.00534,1e-04,2.84861
"01/05/2022",0.00494,0,0.00057,0.0225,0.00154,0.00013,0.00326,0.28512,0.32148,0.04064,0,0.02421,8e-04,0.00365,0.00062,5e-05,0.7907,0.00067,0.63199,0.01185,0.13399,0.23784,0.17131,0.00035,0.01303,0.077,NA,0.00015,0.01216,0.04083,0.00012,0.19228,0.07171,0.00126,0,0.00279,0.00033,2.25781
"01/08/2022",0.00403,0,0.00122,0.02273,0.20289,0.00012,0.00105,0.28056,0.30065,0.02555,0,0.01804,0.00084,0.02481,0.00042,4e-05,0.2569,0.00113,0.93222,0.08876,0.21575,0.3336,0.24849,1e-05,0.02527,0.04563,NA,0.00047,0.00996,0.19801,6e-05,0.17549,0.05042,0.00122,2e-05,0.00229,NA,2.64922
"01/11/2022",0.00786,0,0.00092,0.03651,0.00982,0.00082,0.0089,0.47682,0.44702,0.02979,0,0.04794,0.0015,0.00842,0.00108,0.00046,0.44402,0.00764,1.06398,0.05332,0.3217,0.44083,0.24813,0.00148,0.02244,0,NA,0.00014,0.0226,0.07015,0.00026,0.15043,0.05985,0.00263,1e-05,0.00795,0.00019,2.8738
"01/14/2022",0.01547,0.00046,0.00256,0.04001,0.00795,0.0019,0.00813,1.33737,1.25829,0.07908,0,0.14776,0.00334,0.00991,0.00414,0.0019,1.09095,0.00782,2.34002,0.24009,0.76933,0.87935,0.45126,0.00188,0.04514,0,1e-05,0.00034,0.04808,0.01869,0.00048,0.25543,0.07975,0.00821,0,0.01099,0.00295,6.5437
"01/17/2022",0.01068,0.00043,0.00221,0.01762,0.00688,0.00292,0.01355,0.93402,1.10249,0.12066,0,0.08452,0.00315,0.0036,0.00174,0.00067,1.21127,0.00722,2.43421,0.39844,0.54772,0.66852,0.53041,0.00112,0.04084,0.28913,NA,0.00024,0.02578,0.00951,0.00019,0.91332,0.1683,0.00262,0,0.01012,6e-05,7.08832
"01/20/2022",0.00085,0,0.00041,0.00941,0.00248,0.00068,0.00244,0.18984,0.23402,0.01408,0,0.03659,0.00049,0.00735,0.00084,0.00049,0.14074,0.00157,0.70465,0.0462,0.15534,0.27308,0.17178,0,0.01396,0.05826,0.00012,5e-05,0.00893,0.07426,7e-04,0.10332,0.04108,0.00353,0,0.00362,0.00109,1.4998
"01/23/2022",0.00442,4e-05,0.00107,0.00276,0.00253,0.00015,0.00383,0.37715,0.68231,0.07174,0,0.01854,0.00184,0.0016,0.00021,4e-05,1.40614,0.00245,1.8232,0.13692,0.35755,0.57631,0.37551,1e-05,0.03316,0.37691,2e-05,NA,0.00782,0.01354,4e-05,0.2558,0.09436,0.00143,0,0.00437,NA,5.2982
"01/26/2022",0.0127,0,0.00156,0.01118,0.00218,0.00047,0.00206,0.60593,0.78656,0.1176,0,0.04293,0.00034,NA,0.00117,0.00019,2.50886,0.00323,1.33899,0.05382,0.31531,0.39349,0.27814,1e-05,0.03019,0.29824,NA,0.00012,0.02851,0.001,2e-04,0.6307,0.17021,0.00251,2e-05,0.0058,0.00097,6.32708
"01/29/2022",0.01817,0.00033,0.00176,0.01723,0.00549,0.00024,0.01492,0.72036,0.83142,0.10165,0,0.05901,0.00207,0.004,0.00087,0.00012,0.49278,0.00697,2.43882,0.26863,0.54132,0.8835,0.53266,0.00089,0.04886,0.21272,0.00012,0.00018,0.0507,0.02526,0.00033,0.23177,0.09115,0.00387,6e-05,0.00736,0.00219,5.7565
