profile_code,Aluminum,Arsenic,Bromine,Calcium,Chlorine,Chromium,Copper,Elemental Carbon,Elemental carbon I,Elemental carbon II,Elemental carbon III,Iron,Lead,Magnesium,Manganese,Nickel,Nitrate,Nitrite,Organic carbon,Organic carbon I,Organic carbon II,Organic carbon III,Organic carbon IV,Phosphorus,Potassium,Pyrolyzed organic carbon,Rubidium,Selenium,Silicon,Sodium,Strontium,Sulfate,Sulfur,Titanium,Vanadium,Zinc,Zirconium,assigned_profile
91173,0.054,0.0,0.0,25.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.005,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.018,48.55,16.184,0.009,0.105,0.005,0.0,Industrial
91174,2.7974,0.001,0.0,13.69,0.0,0.06,0.0195,1.130846995,0.0,0.0,0.0,2.56,0.0184,0.595,0.25,0.0045,0.0325,0.0,1.009153005,0.0,0.0,0.0,0.0,0.15,0.73,0.0,0.004,0.0,11.2395,0.2945,0.0317,2.5053,0.8351,0.2907,0.02,0.1249,0.0159,Industrial Dust
91175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Industrial
91176,0.0,0.0,0.0,1.3972056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7904192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3972056,0.0,0.0,0.0,0.0,39.92016,0.0,9.98004,3.2934132,0.0,0.0,0.0,0.0,Sea Salt
91177,1.8,0.0,0.0,5.07,0.0,0.58,0.88,1.5218873,0.0,0.0,0.0,5.38,2.94,0.65,0.21,0.0,1.42,0.0,8.4081127,0.0,0.0,0.0,0.0,3.26,0.96,0.0,0.0,0.15,4.77,1.41,0.0,19.0,6.33,0.44,0.18,0.361,0.0,Industrial
91178,0.443431191,2.65324253,0.0,1.0098847,0.0,0.022033848,0.601340435,0.0,0.0,0.0,0.0,1.88205785,14.23294773,0.0,0.116595779,0.084463084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.389264648,0.730789292,0.0,0.0,0.04590385,1.61581552,0.0,0.060593082,22.63151613,7.543838709,0.072528083,0.0,32.99935969,0.0,Industrial Dust
91179,0.878,0.0,0.0,25.445,0.0,0.064,0.016,0.0,0.0,0.0,0.0,20.537,0.059,0.0,0.277,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226,2.539,0.0,0.019,0.004,1.628,0.0,0.116,8.22,2.739,0.165,0.041,0.091,0.0,Industrial
91180,0.47,0.0,0.0,0.48,0.0,0.04,0.1,0.6,0.0,0.0,0.0,5.76,0.49,0.1,0.088,0.031,0.15,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.87,0.18,0.0,0.29,0.47,0.025,0.001,2.1,0.0,Industrial Dust
91181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.6290604,24.23333333,0.0,0.0,0.0,0.0,Industrial
91182,2.1125,0.004,0.0,23.788,0.0,0.159,0.0205,1.111,0.0,0.0,0.0,4.658,0.073,0.087,0.1765,0.0395,0.035,0.0,2.989,0.0,0.0,0.0,0.0,11.152,0.585,0.0,0.0035,0.003,3.5115,0.122,0.3175,2.6675,1.1285,0.578,0.2355,0.2205,0.0695,Industrial Dust
91183,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.05,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.66,0.0,0.0,0.05,0.0,Industrial
92000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,38.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6456,0.0,0.0,0.0,0.0,0.0,Biomass Burning
92001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0566,0.0,3.08205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11005,0.0,0.0,0.0,0.0,0.0,Soil Dust
92002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,Industrial Dust
92003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Industrial Dust
92004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.7,0.0,0.0,0.0,0.0,0.0,Industrial Dust
92005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1009,0.0,4.3234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6643,0.0,0.0,0.0,0.0,0.0,Industrial Dust
92006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,60.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,Industrial Dust
92007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,Industrial Dust
92008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Industrial Dust
92009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,0.0,0.0,0.0,0.0,0.0,Industrial Dust
92010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2193,0.0,2.4207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983,0.0,0.0,0.0,0.0,0.0,Industrial Dust
92011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,Industrial
92012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,Industrial
92013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.2005,0.0,0.0,0.0,0.0,0.0,Industrial
92014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72865,0.0,12.7805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8239,0.0,0.0,0.0,0.0,0.0,Cement Manufacturing
92015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.056324426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14455,0.0,80.9977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13485,0.0,0.0,0.0,0.0,0.0,Industrial
92016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,Biomass Burning
92017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,9.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,0.0,0.0,Industrial Dust
92018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.0,Industrial
92019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.55,0.0,0.0,0.0,0.0,0.0,Industrial
92020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0365,0.0,4.6167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1134,0.0,0.0,0.0,0.0,0.0,Construction
92022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204701001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05885,0.0,5.3807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1101,0.0,0.0,0.0,0.0,0.0,Soil Dust
92023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.26,0.0,31.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46,0.0,0.0,0.0,0.0,0.0,Industrial Dust
92025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,Oil Combustion
92026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,3.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,Industrial
92027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.11663418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,5.138365817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.025,0.0,0.0,0.0,0.0,0.0,Industrial
92028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,Industrial Dust
92029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36515,0.0,1.2361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5899,0.0,0.0,0.0,0.0,0.0,Industrial
92030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35585,0.0,0.0,0.0,0.0,0.0,Industrial Dust
92031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,Industrial Dust
92032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.547,0.0,23.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.571,0.0,0.0,0.0,0.0,0.0,Background Air
92033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.9,0.0,0.0,0.0,0.0,0.0,Industrial
92034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,Industrial Dust
92035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.1241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1141,0.0,17.5588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295,0.0,0.0,0.0,0.0,0.0,Diesel Vehicle
92036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,Industrial Dust
92037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.297,0.0,7.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.858,0.0,0.0,0.0,0.0,0.0,Industrial Dust
92038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.130846995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0325,0.0,1.009153005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,Industrial Dust
92039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13,0.0,0.0,0.0,0.0,0.0,Industrial Dust
92040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,2.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.0,Industrial Dust
92041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.351,0.0,5.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.845,0.0,0.0,0.0,0.0,0.0,Industrial
92042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.48051203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,40.32048797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7191,0.0,0.0,0.0,0.0,0.0,Diesel Vehicle
92044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.316768147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556,0.0,6.653731853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.89,0.0,0.0,0.0,0.0,0.0,Cement Manufacturing
92045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.0,0.0,0.0,0.0,0.0,Industrial Dust
92046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.0,57.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,Industrial
92047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271,0.0,5.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.061,0.0,0.0,0.0,0.0,0.0,Industrial Dust
92048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,Industrial
92049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.00505722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,69.39994278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,Gasoline Vehicle
92050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.80113619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1015,0.0,57.93000031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.808245003,0.0,0.0,0.0,0.0,0.0,Gasoline Vehicle
92051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,Industrial
92052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164,0.0,8.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.514,0.0,0.0,0.0,0.0,0.0,Industrial
92053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.044926755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,9.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29775,0.0,0.0,0.0,0.0,0.0,Road Dust
92054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,Industrial Dust
92055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1965,0.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,0.0,0.0,0.0,0.0,0.0,Industrial Dust
92056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0904,0.0,10.3044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.2367,0.0,0.0,0.0,0.0,0.0,Coal Combustion
92057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53665,0.0,39.24165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.44395,0.0,0.0,0.0,0.0,0.0,Coal Combustion
92058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Industrial
92059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.92673555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,64.07326445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,Biomass Burning
92060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.797,0.0,35.4885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5129,0.0,0.0,0.0,0.0,0.0,Industrial
92061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.374,0.0,29.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.396,0.0,0.0,0.0,0.0,0.0,Industrial
92062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.95260607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3147,0.0,63.83044393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3226,0.0,0.0,0.0,0.0,0.0,Coal Combustion
92063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41,0.0,82.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,Industrial
92064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1534,0.0,34.8743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5794,0.0,0.0,0.0,0.0,0.0,Biomass Burning
92065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1516,0.0,45.1021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307,0.0,0.0,0.0,0.0,0.0,Biomass Burning
92066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30735,0.0,50.3641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33915,0.0,0.0,0.0,0.0,0.0,Biomass Burning
92067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.486370922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345,0.0,54.76143806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73625,0.0,0.0,0.0,0.0,0.0,Biomass Burning
92068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.579138067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,52.81835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,Biomass Burning
92069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.904354924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,51.94055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,Biomass Burning
92070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.479373058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,52.81835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1846,0.0,0.0,0.0,0.0,0.0,Biomass Burning
92071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Biomass Burning
92072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,Oil Combustion
92073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5957,0.0,0.0,0.0,0.0,0.0,Industrial Dust
92074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,Construction
92075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,Industrial Dust
92076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375,0.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,Industrial Dust
